Pattern, Group, Path, IndName, Args, Line
2,,/pattern7-misuse/src/com/github/lazylibrary/util/DES.java,e.printStackTrace,,129
2,,/pattern7-misuse/src/com/github/lazylibrary/util/DES.java,encrypted.getBytes,,122
2,,/pattern7-misuse/src/com/github/lazylibrary/util/DES.java,encrypted.getBytes,"ISO-8859-1",118
2,,/pattern7-misuse/src/com/github/lazylibrary/util/DES.java,keyFactory.generateSecret,dks,63
2,,/pattern7-misuse/src/com/github/lazylibrary/util/DES.java,keyFactory.generateSecret,dks,106
2,,/pattern7-misuse/src/com/github/lazylibrary/util/DES.java,source.getBytes,,75
2,,/pattern8-misuse/src/com/google/android/vending/licensing/AESObfuscator.java,Cipher.getInstance,CIPHER_ALGORITHM,65
2,,/pattern8-misuse/src/com/google/android/vending/licensing/AESObfuscator.java,Cipher.getInstance,CIPHER_ALGORITHM,63
2,,/pattern8-misuse/src/com/google/android/vending/licensing/AESObfuscator.java,SecretKeyFactory.getInstance,KEYGEN_ALGORITHM,58
2,,/pattern8-misuse/src/com/google/android/vending/licensing/AESObfuscator.java,e.getMessage,,104
2,,/pattern8-misuse/src/com/google/android/vending/licensing/AESObfuscator.java,e.getMessage,,106
2,,/pattern8-misuse/src/com/google/android/vending/licensing/AESObfuscator.java,factory.generateSecret,keySpec,61
2,,/pattern8-misuse/src/com/google/android/vending/licensing/AESObfuscator.java,getBytes,UTF8,79
2,,/pattern8-misuse/src/com/google/android/vending/licensing/AESObfuscator.java,header.length,,100
2,,/pattern8-misuse/src/com/google/android/vending/licensing/AESObfuscator.java,key.length,,100
2,,/pattern8-misuse/src/com/google/android/vending/licensing/AESObfuscator.java,mDecryptor.doFinal,Base64.decode(obfuscated),92
2,,/pattern8-misuse/src/com/google/android/vending/licensing/AESObfuscator.java,mDecryptor.init,Cipher.DECRYPT_MODE | secret | new IvParameterSpec(IV),66
2,,/pattern8-misuse/src/com/google/android/vending/licensing/AESObfuscator.java,mEncryptor.doFinal,(header + key + original).getBytes(UTF8),79
2,,/pattern8-misuse/src/com/google/android/vending/licensing/AESObfuscator.java,mEncryptor.init,Cipher.ENCRYPT_MODE | secret | new IvParameterSpec(IV),64
2,,/pattern8-misuse/src/com/google/android/vending/licensing/AESObfuscator.java,result.indexOf,header + key,95
2,,/pattern8-misuse/src/com/google/android/vending/licensing/AESObfuscator.java,result.length,,100
2,,/pattern8-misuse/src/com/google/android/vending/licensing/AESObfuscator.java,result.substring,header.length() + key.length() | result.length(),100
2,,/pattern8-misuse/src/com/google/android/vending/licensing/AESObfuscator.java,tmp.getEncoded,,62
2,,/pattern8-misuse/src/com/google/android/vending/licensing/AESObfuscator.java,toCharArray,,60
3,,/pattern1-misuse/src/com/applozic/mobicommons/encryption/EncryptionUtils.java,SecretKeySpec,ketString.getBytes() | ALGORITHM_AES,61
3,,/pattern3-misuse/src/com/d3/d3xmpp/util/DES.java,SecretKeySpec,decryptKey.getBytes() | "DES",33
3,,/pattern3-misuse/src/com/d3/d3xmpp/util/DES.java,SecretKeySpec,encryptKey.getBytes() | "DES",22
3,,/pattern5-misuse/src/org/yzh/web/commons/EncryptUtils.java,SecretKeySpec,key.getBytes(StandardCharsets.UTF_8) | "AES",71
3,,/pattern5-misuse/src/org/yzh/web/commons/EncryptUtils.java,SecretKeySpec,key.getBytes(StandardCharsets.UTF_8) | "AES",90
3,,/pattern5-misuse/src/org/yzh/web/commons/EncryptUtils.java,SecretKeySpec,privateKey | "AES",35
3,,/pattern8-misuse/src/com/google/android/vending/licensing/AESObfuscator.java,SecretKeySpec,tmp.getEncoded() | "AES",62
4,,/pattern4-misuse/src/com/u17od/upm/crypto/DESDecryptionService.java,PBEParameterSpec,salt | 20,68
4,,/pattern4-misuse/src/com/u17od/upm/crypto/EncryptionService.java,PBEParameterSpec,salt | SALT_GEN_ITER_COUNT,84
5,,/pattern1-misuse/src/com/applozic/mobicommons/encryption/EncryptionUtils.java,Arrays.fill,buf | (byte)0,38
5,,/pattern1-misuse/src/com/applozic/mobicommons/encryption/EncryptionUtils.java,Cipher.getInstance,ALGORITHM,29
5,,/pattern1-misuse/src/com/applozic/mobicommons/encryption/EncryptionUtils.java,Cipher.getInstance,ALGORITHM,51
5,,/pattern1-misuse/src/com/applozic/mobicommons/encryption/EncryptionUtils.java,Math.min,bufferLength | w.length - i,37
5,,/pattern1-misuse/src/com/applozic/mobicommons/encryption/EncryptionUtils.java,System.arraycopy,w | i | buf | 0 | size,39
5,,/pattern1-misuse/src/com/applozic/mobicommons/encryption/EncryptionUtils.java,chiper.doFinal,buf,40
5,,/pattern1-misuse/src/com/applozic/mobicommons/encryption/EncryptionUtils.java,chiper.doFinal,decodedValue,54
5,,/pattern1-misuse/src/com/applozic/mobicommons/encryption/EncryptionUtils.java,chiper.init,Cipher.DECRYPT_MODE | key,52
5,,/pattern1-misuse/src/com/applozic/mobicommons/encryption/EncryptionUtils.java,chiper.init,Cipher.ENCRYPT_MODE | key,30
5,,/pattern1-misuse/src/com/applozic/mobicommons/encryption/EncryptionUtils.java,decryptedValue.trim,,56
5,,/pattern1-misuse/src/com/applozic/mobicommons/encryption/EncryptionUtils.java,generateKey,ketString,28
5,,/pattern1-misuse/src/com/applozic/mobicommons/encryption/EncryptionUtils.java,generateKey,ketString,50
5,,/pattern1-misuse/src/com/applozic/mobicommons/encryption/EncryptionUtils.java,ketString.getBytes,,61
5,,/pattern1-misuse/src/com/applozic/mobicommons/encryption/EncryptionUtils.java,plainText.getBytes,,31
5,,/pattern1-misuse/src/com/applozic/mobicommons/encryption/EncryptionUtils.java,stringBuffer.append,Base64.encodeToString(buf,Base64.DEFAULT),41
5,,/pattern1-misuse/src/com/applozic/mobicommons/encryption/EncryptionUtils.java,stringBuffer.toString,,44
5,,/pattern2-misuse/src/com/wo2b/sdk/common/util/io/FileNameGenerator.java,MessageDigest.getInstance,HASH_ALGORITHM,46
5,,/pattern2-misuse/src/com/wo2b/sdk/common/util/io/FileNameGenerator.java,abs,,31
5,,/pattern2-misuse/src/com/wo2b/sdk/common/util/io/FileNameGenerator.java,bi.toString,RADIX,33
5,,/pattern2-misuse/src/com/wo2b/sdk/common/util/io/FileNameGenerator.java,digest.digest,,48
5,,/pattern2-misuse/src/com/wo2b/sdk/common/util/io/FileNameGenerator.java,digest.update,data,47
5,,/pattern2-misuse/src/com/wo2b/sdk/common/util/io/FileNameGenerator.java,e.printStackTrace,,52
5,,/pattern2-misuse/src/com/wo2b/sdk/common/util/io/FileNameGenerator.java,getMD5,url.getBytes(),30
5,,/pattern2-misuse/src/com/wo2b/sdk/common/util/io/FileNameGenerator.java,url.getBytes,,30
5,,/pattern2-misuse/src/opensource/component/imageloader/cache/disc/naming/Md5FileNameGenerator.java,MessageDigest.getInstance,HASH_ALGORITHM,46
5,,/pattern2-misuse/src/opensource/component/imageloader/cache/disc/naming/Md5FileNameGenerator.java,abs,,39
5,,/pattern2-misuse/src/opensource/component/imageloader/cache/disc/naming/Md5FileNameGenerator.java,bi.toString,RADIX,40
5,,/pattern2-misuse/src/opensource/component/imageloader/cache/disc/naming/Md5FileNameGenerator.java,digest.digest,,48
5,,/pattern2-misuse/src/opensource/component/imageloader/cache/disc/naming/Md5FileNameGenerator.java,digest.update,data,47
5,,/pattern2-misuse/src/opensource/component/imageloader/cache/disc/naming/Md5FileNameGenerator.java,getMD5,imageUri.getBytes(),38
5,,/pattern2-misuse/src/opensource/component/imageloader/cache/disc/naming/Md5FileNameGenerator.java,imageUri.getBytes,,38
5,,/pattern3-misuse/src/com/d3/d3xmpp/util/DES.java,Cipher.getInstance,"DES/CBC/PKCS5Padding",23
5,,/pattern3-misuse/src/com/d3/d3xmpp/util/DES.java,Cipher.getInstance,"DES/CBC/PKCS5Padding",34
5,,/pattern3-misuse/src/com/d3/d3xmpp/util/DES.java,cipher.doFinal,byteMi,36
5,,/pattern3-misuse/src/com/d3/d3xmpp/util/DES.java,cipher.doFinal,encryptString.getBytes(),25
5,,/pattern3-misuse/src/com/d3/d3xmpp/util/DES.java,cipher.init,Cipher.DECRYPT_MODE | key | zeroIv,35
5,,/pattern3-misuse/src/com/d3/d3xmpp/util/DES.java,cipher.init,Cipher.ENCRYPT_MODE | key | zeroIv,24
5,,/pattern3-misuse/src/com/d3/d3xmpp/util/DES.java,decryptKey.getBytes,,33
5,,/pattern3-misuse/src/com/d3/d3xmpp/util/DES.java,encryptDES,encryptString | key,14
5,,/pattern3-misuse/src/com/d3/d3xmpp/util/DES.java,encryptKey.getBytes,,22
5,,/pattern3-misuse/src/com/d3/d3xmpp/util/DES.java,encryptString.getBytes,,25
5,,/pattern4-misuse/src/com/u17od/upm/crypto/DESDecryptionService.java,Cipher.getInstance,PBEWithMD5AndDES,69
5,,/pattern4-misuse/src/com/u17od/upm/crypto/DESDecryptionService.java,SecretKeyFactory.getInstance,PBEWithMD5AndDES,60
5,,/pattern4-misuse/src/com/u17od/upm/crypto/DESDecryptionService.java,decrypt,secretKey | salt | ciphertext,63
5,,/pattern4-misuse/src/com/u17od/upm/crypto/DESDecryptionService.java,desDecryptionCipher.doFinal,ciphertext,75
5,,/pattern4-misuse/src/com/u17od/upm/crypto/DESDecryptionService.java,desDecryptionCipher.init,Cipher.DECRYPT_MODE | secretKey | pbeParamSpec,70
5,,/pattern4-misuse/src/com/u17od/upm/crypto/DESDecryptionService.java,keyFac.generateSecret,pbeKeySpec,61
5,,/pattern4-misuse/src/com/u17od/upm/crypto/EncryptionService.java,Cipher.getInstance,PBEWithSHA256And256BitAES,86
5,,/pattern4-misuse/src/com/u17od/upm/crypto/EncryptionService.java,Cipher.getInstance,PBEWithSHA256And256BitAES,87
5,,/pattern4-misuse/src/com/u17od/upm/crypto/EncryptionService.java,SecretKeyFactory.getInstance,PBEWithSHA256And256BitAES,61
5,,/pattern4-misuse/src/com/u17od/upm/crypto/EncryptionService.java,SecretKeyFactory.getInstance,PBEWithSHA256And256BitAES,122
5,,/pattern4-misuse/src/com/u17od/upm/crypto/EncryptionService.java,SecretKeyFactory.getInstance,PBEWithSHA256And256BitAES,72
5,,/pattern4-misuse/src/com/u17od/upm/crypto/EncryptionService.java,SecureRandom.getInstance,randomAlgorithm,75
5,,/pattern4-misuse/src/com/u17od/upm/crypto/EncryptionService.java,decryptionCipher.doFinal,ciphertext,102
5,,/pattern4-misuse/src/com/u17od/upm/crypto/EncryptionService.java,decryptionCipher.init,Cipher.DECRYPT_MODE | secretKey | pbeParamSpec,90
5,,/pattern4-misuse/src/com/u17od/upm/crypto/EncryptionService.java,encryptionCipher.doFinal,cleartext,95
5,,/pattern4-misuse/src/com/u17od/upm/crypto/EncryptionService.java,encryptionCipher.init,Cipher.ENCRYPT_MODE | secretKey | pbeParamSpec,89
5,,/pattern4-misuse/src/com/u17od/upm/crypto/EncryptionService.java,initCiphers,,79
5,,/pattern4-misuse/src/com/u17od/upm/crypto/EncryptionService.java,initCiphers,,55
5,,/pattern4-misuse/src/com/u17od/upm/crypto/EncryptionService.java,initCiphers,,66
5,,/pattern4-misuse/src/com/u17od/upm/crypto/EncryptionService.java,keyFac.generateSecret,pbeKeySpec,73
5,,/pattern4-misuse/src/com/u17od/upm/crypto/EncryptionService.java,keyFac.generateSecret,pbeKeySpec,123
5,,/pattern4-misuse/src/com/u17od/upm/crypto/EncryptionService.java,keyFac.generateSecret,pbeKeySpec,62
5,,/pattern4-misuse/src/com/u17od/upm/crypto/EncryptionService.java,saltGen.nextBytes,this.salt,77
5,,/pattern5-misuse/src/org/yzh/web/commons/EncryptUtils.java,Cipher.getInstance,MODE,80
5,,/pattern5-misuse/src/org/yzh/web/commons/EncryptUtils.java,Cipher.getInstance,MODE,61
5,,/pattern5-misuse/src/org/yzh/web/commons/EncryptUtils.java,KeyGenerator.getInstance,"AES",41
5,,/pattern5-misuse/src/org/yzh/web/commons/EncryptUtils.java,SecureRandom.getInstance,"SHA1PRNG",43
5,,/pattern5-misuse/src/org/yzh/web/commons/EncryptUtils.java,SecureRandom.getInstance,"SHA1PRNG",48
5,,/pattern5-misuse/src/org/yzh/web/commons/EncryptUtils.java,cipher.doFinal,message,83
5,,/pattern5-misuse/src/org/yzh/web/commons/EncryptUtils.java,cipher.doFinal,message,64
5,,/pattern5-misuse/src/org/yzh/web/commons/EncryptUtils.java,cipher.init,Cipher.DECRYPT_MODE | key | initVector,81
5,,/pattern5-misuse/src/org/yzh/web/commons/EncryptUtils.java,cipher.init,Cipher.ENCRYPT_MODE | key | initVector,62
5,,/pattern5-misuse/src/org/yzh/web/commons/EncryptUtils.java,decrypt,DefKey | DefInitVector | message,94
5,,/pattern5-misuse/src/org/yzh/web/commons/EncryptUtils.java,decrypt,new SecretKeySpec(key.getBytes(StandardCharsets.UTF_8),"AES") | new IvParameterSpec(initVector.getBytes(StandardCharsets.UTF_8)) | message,90
5,,/pattern5-misuse/src/org/yzh/web/commons/EncryptUtils.java,encrypt,DefKey | DefInitVector | message,75
5,,/pattern5-misuse/src/org/yzh/web/commons/EncryptUtils.java,encrypt,new SecretKeySpec(key.getBytes(StandardCharsets.UTF_8),"AES") | new IvParameterSpec(initVector.getBytes(StandardCharsets.UTF_8)) | message,71
5,,/pattern5-misuse/src/org/yzh/web/commons/EncryptUtils.java,getBytes,StandardCharsets.UTF_8,49
5,,/pattern5-misuse/src/org/yzh/web/commons/EncryptUtils.java,getBytes,StandardCharsets.UTF_8,44
5,,/pattern5-misuse/src/org/yzh/web/commons/EncryptUtils.java,getEncoded,,46
5,,/pattern5-misuse/src/org/yzh/web/commons/EncryptUtils.java,getEncoded,,51
5,,/pattern5-misuse/src/org/yzh/web/commons/EncryptUtils.java,initVector.getBytes,StandardCharsets.UTF_8,90
5,,/pattern5-misuse/src/org/yzh/web/commons/EncryptUtils.java,initVector.getBytes,StandardCharsets.UTF_8,71
5,,/pattern5-misuse/src/org/yzh/web/commons/EncryptUtils.java,initial,key | initVector,53
5,,/pattern5-misuse/src/org/yzh/web/commons/EncryptUtils.java,ivRandom.setSeed,"test~!@_128".getBytes(StandardCharsets.UTF_8),49
5,,/pattern5-misuse/src/org/yzh/web/commons/EncryptUtils.java,key.getBytes,StandardCharsets.UTF_8,71
5,,/pattern5-misuse/src/org/yzh/web/commons/EncryptUtils.java,key.getBytes,StandardCharsets.UTF_8,90
5,,/pattern5-misuse/src/org/yzh/web/commons/EncryptUtils.java,keyGenerator.generateKey,,46
5,,/pattern5-misuse/src/org/yzh/web/commons/EncryptUtils.java,keyGenerator.generateKey,,51
5,,/pattern5-misuse/src/org/yzh/web/commons/EncryptUtils.java,keyGenerator.init,128 | ivRandom,50
5,,/pattern5-misuse/src/org/yzh/web/commons/EncryptUtils.java,keyGenerator.init,128 | keyRandom,45
5,,/pattern5-misuse/src/org/yzh/web/commons/EncryptUtils.java,keyRandom.setSeed,"test~!@_128".getBytes(StandardCharsets.UTF_8),44
5,,/pattern6-misuse/src/me/panpf/tool4j/util/DESCoder.java,KeyGenerator.getInstance,"DES",59
5,,/pattern6-misuse/src/me/panpf/tool4j/util/DESCoder.java,generator.generateKey,,61
5,,/pattern6-misuse/src/me/panpf/tool4j/util/DESCoder.java,generator.init,new SecureRandom(stringKey.getBytes()),60
5,,/pattern6-misuse/src/me/panpf/tool4j/util/DESCoder.java,setKey,key,41
5,,/pattern6-misuse/src/me/panpf/tool4j/util/DESCoder.java,stringKey.getBytes,,60
5,,/pattern7-misuse/src/com/github/lazylibrary/util/DES.java,Cipher.getInstance,TRANSFORMATION,112
5,,/pattern7-misuse/src/com/github/lazylibrary/util/DES.java,Cipher.getInstance,TRANSFORMATION,69
5,,/pattern7-misuse/src/com/github/lazylibrary/util/DES.java,SecretKeyFactory.getInstance,ALGORITHM,62
5,,/pattern7-misuse/src/com/github/lazylibrary/util/DES.java,SecretKeyFactory.getInstance,ALGORITHM,105
5,,/pattern7-misuse/src/com/github/lazylibrary/util/DES.java,cipher.doFinal,retByte,126
5,,/pattern7-misuse/src/com/github/lazylibrary/util/DES.java,cipher.doFinal,source.getBytes(),75
5,,/pattern7-misuse/src/com/github/lazylibrary/util/DES.java,cipher.init,Cipher.DECRYPT_MODE | securekey | spec,115
5,,/pattern7-misuse/src/com/github/lazylibrary/util/DES.java,cipher.init,Cipher.ENCRYPT_MODE | securekey | spec,72
5,,/pattern7-misuse/src/com/github/lazylibrary/util/DES.java,e.printStackTrace,,87
5,,/pattern7-misuse/src/com/github/lazylibrary/util/DES.java,e.printStackTrace,,129
5,,/pattern7-misuse/src/com/github/lazylibrary/util/DES.java,encrypted.getBytes,,122
5,,/pattern7-misuse/src/com/github/lazylibrary/util/DES.java,encrypted.getBytes,"ISO-8859-1",118
5,,/pattern7-misuse/src/com/github/lazylibrary/util/DES.java,keyFactory.generateSecret,dks,106
5,,/pattern7-misuse/src/com/github/lazylibrary/util/DES.java,keyFactory.generateSecret,dks,63
5,,/pattern7-misuse/src/com/github/lazylibrary/util/DES.java,source.getBytes,,75
5,,/pattern8-misuse/src/com/google/android/vending/licensing/AESObfuscator.java,Cipher.getInstance,CIPHER_ALGORITHM,65
5,,/pattern8-misuse/src/com/google/android/vending/licensing/AESObfuscator.java,Cipher.getInstance,CIPHER_ALGORITHM,63
5,,/pattern8-misuse/src/com/google/android/vending/licensing/AESObfuscator.java,SecretKeyFactory.getInstance,KEYGEN_ALGORITHM,58
5,,/pattern8-misuse/src/com/google/android/vending/licensing/AESObfuscator.java,e.getMessage,,106
5,,/pattern8-misuse/src/com/google/android/vending/licensing/AESObfuscator.java,e.getMessage,,104
5,,/pattern8-misuse/src/com/google/android/vending/licensing/AESObfuscator.java,factory.generateSecret,keySpec,61
5,,/pattern8-misuse/src/com/google/android/vending/licensing/AESObfuscator.java,getBytes,UTF8,79
5,,/pattern8-misuse/src/com/google/android/vending/licensing/AESObfuscator.java,header.length,,100
5,,/pattern8-misuse/src/com/google/android/vending/licensing/AESObfuscator.java,key.length,,100
5,,/pattern8-misuse/src/com/google/android/vending/licensing/AESObfuscator.java,mDecryptor.doFinal,Base64.decode(obfuscated),92
5,,/pattern8-misuse/src/com/google/android/vending/licensing/AESObfuscator.java,mDecryptor.init,Cipher.DECRYPT_MODE | secret | new IvParameterSpec(IV),66
5,,/pattern8-misuse/src/com/google/android/vending/licensing/AESObfuscator.java,mEncryptor.doFinal,(header + key + original).getBytes(UTF8),79
5,,/pattern8-misuse/src/com/google/android/vending/licensing/AESObfuscator.java,mEncryptor.init,Cipher.ENCRYPT_MODE | secret | new IvParameterSpec(IV),64
5,,/pattern8-misuse/src/com/google/android/vending/licensing/AESObfuscator.java,result.indexOf,header + key,95
5,,/pattern8-misuse/src/com/google/android/vending/licensing/AESObfuscator.java,result.length,,100
5,,/pattern8-misuse/src/com/google/android/vending/licensing/AESObfuscator.java,result.substring,header.length() + key.length() | result.length(),100
5,,/pattern8-misuse/src/com/google/android/vending/licensing/AESObfuscator.java,tmp.getEncoded,,62
5,,/pattern8-misuse/src/com/google/android/vending/licensing/AESObfuscator.java,toCharArray,,60
6,,/pattern1-misuse/src/com/applozic/mobicommons/encryption/EncryptionUtils.java,Arrays.fill,buf | (byte)0,38
6,,/pattern1-misuse/src/com/applozic/mobicommons/encryption/EncryptionUtils.java,Cipher.getInstance,ALGORITHM,51
6,,/pattern1-misuse/src/com/applozic/mobicommons/encryption/EncryptionUtils.java,Cipher.getInstance,ALGORITHM,29
6,,/pattern1-misuse/src/com/applozic/mobicommons/encryption/EncryptionUtils.java,Math.min,bufferLength | w.length - i,37
6,,/pattern1-misuse/src/com/applozic/mobicommons/encryption/EncryptionUtils.java,System.arraycopy,w | i | buf | 0 | size,39
6,,/pattern1-misuse/src/com/applozic/mobicommons/encryption/EncryptionUtils.java,chiper.doFinal,buf,40
6,,/pattern1-misuse/src/com/applozic/mobicommons/encryption/EncryptionUtils.java,chiper.doFinal,decodedValue,54
6,,/pattern1-misuse/src/com/applozic/mobicommons/encryption/EncryptionUtils.java,chiper.init,Cipher.DECRYPT_MODE | key,52
6,,/pattern1-misuse/src/com/applozic/mobicommons/encryption/EncryptionUtils.java,chiper.init,Cipher.ENCRYPT_MODE | key,30
6,,/pattern1-misuse/src/com/applozic/mobicommons/encryption/EncryptionUtils.java,decryptedValue.trim,,56
6,,/pattern1-misuse/src/com/applozic/mobicommons/encryption/EncryptionUtils.java,generateKey,ketString,50
6,,/pattern1-misuse/src/com/applozic/mobicommons/encryption/EncryptionUtils.java,generateKey,ketString,28
6,,/pattern1-misuse/src/com/applozic/mobicommons/encryption/EncryptionUtils.java,ketString.getBytes,,61
6,,/pattern1-misuse/src/com/applozic/mobicommons/encryption/EncryptionUtils.java,plainText.getBytes,,31
6,,/pattern1-misuse/src/com/applozic/mobicommons/encryption/EncryptionUtils.java,stringBuffer.append,Base64.encodeToString(buf,Base64.DEFAULT),41
6,,/pattern1-misuse/src/com/applozic/mobicommons/encryption/EncryptionUtils.java,stringBuffer.toString,,44
6,,/pattern2-misuse/src/com/wo2b/sdk/common/util/io/FileNameGenerator.java,MessageDigest.getInstance,HASH_ALGORITHM,46
6,,/pattern2-misuse/src/com/wo2b/sdk/common/util/io/FileNameGenerator.java,abs,,31
6,,/pattern2-misuse/src/com/wo2b/sdk/common/util/io/FileNameGenerator.java,bi.toString,RADIX,33
6,,/pattern2-misuse/src/com/wo2b/sdk/common/util/io/FileNameGenerator.java,digest.digest,,48
6,,/pattern2-misuse/src/com/wo2b/sdk/common/util/io/FileNameGenerator.java,digest.update,data,47
6,,/pattern2-misuse/src/com/wo2b/sdk/common/util/io/FileNameGenerator.java,e.printStackTrace,,52
6,,/pattern2-misuse/src/com/wo2b/sdk/common/util/io/FileNameGenerator.java,getMD5,url.getBytes(),30
6,,/pattern2-misuse/src/com/wo2b/sdk/common/util/io/FileNameGenerator.java,url.getBytes,,30
6,,/pattern2-misuse/src/opensource/component/imageloader/cache/disc/naming/Md5FileNameGenerator.java,MessageDigest.getInstance,HASH_ALGORITHM,46
6,,/pattern2-misuse/src/opensource/component/imageloader/cache/disc/naming/Md5FileNameGenerator.java,abs,,39
6,,/pattern2-misuse/src/opensource/component/imageloader/cache/disc/naming/Md5FileNameGenerator.java,bi.toString,RADIX,40
6,,/pattern2-misuse/src/opensource/component/imageloader/cache/disc/naming/Md5FileNameGenerator.java,digest.digest,,48
6,,/pattern2-misuse/src/opensource/component/imageloader/cache/disc/naming/Md5FileNameGenerator.java,digest.update,data,47
6,,/pattern2-misuse/src/opensource/component/imageloader/cache/disc/naming/Md5FileNameGenerator.java,getMD5,imageUri.getBytes(),38
6,,/pattern2-misuse/src/opensource/component/imageloader/cache/disc/naming/Md5FileNameGenerator.java,imageUri.getBytes,,38
6,,/pattern3-misuse/src/com/d3/d3xmpp/util/DES.java,Cipher.getInstance,"DES/CBC/PKCS5Padding",23
6,,/pattern3-misuse/src/com/d3/d3xmpp/util/DES.java,Cipher.getInstance,"DES/CBC/PKCS5Padding",34
6,,/pattern3-misuse/src/com/d3/d3xmpp/util/DES.java,cipher.doFinal,byteMi,36
6,,/pattern3-misuse/src/com/d3/d3xmpp/util/DES.java,cipher.doFinal,encryptString.getBytes(),25
6,,/pattern3-misuse/src/com/d3/d3xmpp/util/DES.java,cipher.init,Cipher.DECRYPT_MODE | key | zeroIv,35
6,,/pattern3-misuse/src/com/d3/d3xmpp/util/DES.java,cipher.init,Cipher.ENCRYPT_MODE | key | zeroIv,24
6,,/pattern3-misuse/src/com/d3/d3xmpp/util/DES.java,decryptKey.getBytes,,33
6,,/pattern3-misuse/src/com/d3/d3xmpp/util/DES.java,encryptDES,encryptString | key,14
6,,/pattern3-misuse/src/com/d3/d3xmpp/util/DES.java,encryptKey.getBytes,,22
6,,/pattern3-misuse/src/com/d3/d3xmpp/util/DES.java,encryptString.getBytes,,25
6,,/pattern4-misuse/src/com/u17od/upm/crypto/DESDecryptionService.java,Cipher.getInstance,PBEWithMD5AndDES,69
6,,/pattern4-misuse/src/com/u17od/upm/crypto/DESDecryptionService.java,SecretKeyFactory.getInstance,PBEWithMD5AndDES,60
6,,/pattern4-misuse/src/com/u17od/upm/crypto/DESDecryptionService.java,decrypt,secretKey | salt | ciphertext,63
6,,/pattern4-misuse/src/com/u17od/upm/crypto/DESDecryptionService.java,desDecryptionCipher.doFinal,ciphertext,75
6,,/pattern4-misuse/src/com/u17od/upm/crypto/DESDecryptionService.java,desDecryptionCipher.init,Cipher.DECRYPT_MODE | secretKey | pbeParamSpec,70
6,,/pattern4-misuse/src/com/u17od/upm/crypto/DESDecryptionService.java,keyFac.generateSecret,pbeKeySpec,61
6,,/pattern4-misuse/src/com/u17od/upm/crypto/EncryptionService.java,Cipher.getInstance,PBEWithSHA256And256BitAES,87
6,,/pattern4-misuse/src/com/u17od/upm/crypto/EncryptionService.java,Cipher.getInstance,PBEWithSHA256And256BitAES,86
6,,/pattern4-misuse/src/com/u17od/upm/crypto/EncryptionService.java,SecretKeyFactory.getInstance,PBEWithSHA256And256BitAES,122
6,,/pattern4-misuse/src/com/u17od/upm/crypto/EncryptionService.java,SecretKeyFactory.getInstance,PBEWithSHA256And256BitAES,72
6,,/pattern4-misuse/src/com/u17od/upm/crypto/EncryptionService.java,SecretKeyFactory.getInstance,PBEWithSHA256And256BitAES,61
6,,/pattern4-misuse/src/com/u17od/upm/crypto/EncryptionService.java,SecureRandom.getInstance,randomAlgorithm,75
6,,/pattern4-misuse/src/com/u17od/upm/crypto/EncryptionService.java,decryptionCipher.doFinal,ciphertext,102
6,,/pattern4-misuse/src/com/u17od/upm/crypto/EncryptionService.java,decryptionCipher.init,Cipher.DECRYPT_MODE | secretKey | pbeParamSpec,90
6,,/pattern4-misuse/src/com/u17od/upm/crypto/EncryptionService.java,encryptionCipher.doFinal,cleartext,95
6,,/pattern4-misuse/src/com/u17od/upm/crypto/EncryptionService.java,encryptionCipher.init,Cipher.ENCRYPT_MODE | secretKey | pbeParamSpec,89
6,,/pattern4-misuse/src/com/u17od/upm/crypto/EncryptionService.java,initCiphers,,79
6,,/pattern4-misuse/src/com/u17od/upm/crypto/EncryptionService.java,initCiphers,,55
6,,/pattern4-misuse/src/com/u17od/upm/crypto/EncryptionService.java,initCiphers,,66
6,,/pattern4-misuse/src/com/u17od/upm/crypto/EncryptionService.java,keyFac.generateSecret,pbeKeySpec,73
6,,/pattern4-misuse/src/com/u17od/upm/crypto/EncryptionService.java,keyFac.generateSecret,pbeKeySpec,123
6,,/pattern4-misuse/src/com/u17od/upm/crypto/EncryptionService.java,keyFac.generateSecret,pbeKeySpec,62
6,,/pattern4-misuse/src/com/u17od/upm/crypto/EncryptionService.java,saltGen.nextBytes,this.salt,77
6,,/pattern5-misuse/src/org/yzh/web/commons/EncryptUtils.java,Cipher.getInstance,MODE,80
6,,/pattern5-misuse/src/org/yzh/web/commons/EncryptUtils.java,Cipher.getInstance,MODE,61
6,,/pattern5-misuse/src/org/yzh/web/commons/EncryptUtils.java,KeyGenerator.getInstance,"AES",41
6,,/pattern5-misuse/src/org/yzh/web/commons/EncryptUtils.java,SecureRandom.getInstance,"SHA1PRNG",43
6,,/pattern5-misuse/src/org/yzh/web/commons/EncryptUtils.java,SecureRandom.getInstance,"SHA1PRNG",48
6,,/pattern5-misuse/src/org/yzh/web/commons/EncryptUtils.java,cipher.doFinal,message,83
6,,/pattern5-misuse/src/org/yzh/web/commons/EncryptUtils.java,cipher.doFinal,message,64
6,,/pattern5-misuse/src/org/yzh/web/commons/EncryptUtils.java,cipher.init,Cipher.DECRYPT_MODE | key | initVector,81
6,,/pattern5-misuse/src/org/yzh/web/commons/EncryptUtils.java,cipher.init,Cipher.ENCRYPT_MODE | key | initVector,62
6,,/pattern5-misuse/src/org/yzh/web/commons/EncryptUtils.java,decrypt,DefKey | DefInitVector | message,94
